date,skw,put_iv,dte,close,lr,vix_close,skew_pct,vix_pct,f5,rv5,f10,rv10,f21,rv21
2018-11-26,0.04239999999999999,0.1936,30,267.45,0.015410715488553883,18.9,0.5657370517928287,0.5856573705179283,4.317480497205099,15.046215967651278,-1.264267883633474,25.475830780251705,-7.481863777806611,29.996083510430672
2018-11-27,0.04505000000000001,0.19545,31,268.34,0.0033222001850665706,19.02,0.6334661354581673,0.5936254980079682,0.7647511006483512,33.17158688731202,-1.0564665750606372,25.601627674598376,-7.963286396728344,29.903067890187874
2018-11-28,0.03955,0.18985,30,274.5,0.022696427787259665,18.49,0.4541832669322709,0.5737051792828686,-1.6677461074379691,27.382808218338983,-3.3713139051478236,21.96737996032302,-9.325037188273171,28.732345956572512
2018-11-29,0.04289999999999991,0.1931999999999999,29,273.95,-0.0020056529651606425,18.79,0.5737051792828686,0.5896414342629482,-3.8323142007946043,30.817050988004567,-5.038113524376117,23.23423691940692,-9.04452305475158,28.77869247725654
2018-11-30,0.04635,0.18775,31,275.75,0.006549050149187607,18.07,0.6414342629482072,0.5657370517928287,-4.328043861859452,29.55156401551653,-7.713367616362375,23.379340755361195,-12.183475045731761,29.335592024847244
2018-12-03,0.03925000000000001,0.1643,30,279.25,0.012612779815698083,16.44,0.4262948207171315,0.4940239043824701,-5.581748380838579,24.830122179230386,-9.021663857555556,20.99543268303235,-10.093384123327134,31.78030968320939
2018-12-04,0.0499,0.2093499999999999,31,270.4,-0.03220509378050096,20.74,0.6892430278884463,0.7051792828685259,-1.8212176757089822,18.22810357729964,-7.373253057882828,17.18355400507479,-6.1466322100600905,30.404073612125842
2018-12-06,0.054050000000000015,0.2159,29,269.96,-0.0016285442936032624,21.19,0.7410358565737052,0.7211155378486056,-1.7035677977098589,18.328849941590935,-8.795472243180386,17.334746577311357,-5.0365711998111005,30.705482689613994
2018-12-07,0.05579999999999999,0.2269,31,263.65,-0.023651333898727422,23.23,0.7609561752988048,0.7689243027888446,-1.205799323581522,14.881709701589235,-9.102957655812833,18.12337194168007,-2.2166884012008894,29.786267471937833
2018-12-10,0.05735000000000001,0.2278,30,264.07,0.0015917535385385762,22.64,0.7848605577689243,0.7609561752988048,-3.3853237545029184,18.733437018366537,-11.901452790678878,18.926419536153936,-1.9540609897028425,29.829540050133268
2018-12-11,0.053049999999999986,0.21585,29,264.09,7.573462590748647e-05,21.76,0.7211155378486056,0.7450199203187251,-3.439915476716979,18.611355255732782,-7.1161690899575625,35.44322769370643,-1.9732199241248445,29.8287995501222
2018-12-12,0.0474,0.2108,30,265.52,0.0054002132707946515,21.46,0.6414342629482072,0.7410358565737052,-5.552035382173843,15.633752708365241,-6.7576172212526195,35.841227826282946,-3.0864640919568775,29.779916015673685
2018-12-13,0.04175000000000009,0.2037,29,265.4,-0.0004520455136125534,20.65,0.5139442231075697,0.701195219123506,-7.091904445470526,12.53986502384623,-6.861615270306491,35.793768577746285,-1.9096019428856075,30.107833455615317
2018-12-14,0.0447000000000001,0.2162,31,260.49,-0.018673649157443073,21.63,0.601593625498008,0.7529880478087649,-7.897158332231316,15.345490938841543,-4.086358367380994,35.94036103101288,0.176434534875877,29.416263380110852
2018-12-17,0.058499999999999996,0.2565,30,255.28,-0.02020349077067518,24.52,0.8007968127490039,0.8087649402390438,-8.516129036175958,17.00531868646797,-1.9860604533079282,34.83258128424786,2.971700168878478,28.568725244384613
2018-12-18,0.049750000000000016,0.24635,29,255.16,-0.0004701825962341033,25.58,0.6613545816733067,0.8326693227091634,-3.676253613240575,49.79724832332244,-4.423089169746026,36.63722878129277,4.314567612550148,28.83455823040762
2018-12-19,0.050350000000000006,0.24905,30,251.18,-0.015720985783773678,25.58,0.6772908366533864,0.8326693227091634,-1.2055818390787747,50.26831960125791,0.5003783126058001,40.51726683128518,4.564195469898705,28.653055608696835
2018-12-20,0.05975,0.27735,29,247.23,-0.015850736146578726,28.38,0.8167330677290837,0.848605577689243,0.2302891751640192,48.863754645890324,2.8116944624806175,39.55544684392649,6.3012967828734165,27.898156934112745
2018-12-21,0.06990000000000002,0.28875,32,240.71,-0.026726188025051556,30.11,0.9203187250996016,0.8605577689243028,3.8107999648503275,42.512136931961365,6.43151984587444,36.0009628657359,9.083991321000198,25.74435600490238
2018-12-24,0.09549999999999997,0.35645,30,234.44,-0.026393197810121727,36.07,0.9880478087649402,0.8685258964143426,6.5300685828680445,31.851514224047623,9.525589035624145,31.12183602422909,12.561969638495812,23.20973568856786
2018-12-26,0.07765000000000002,0.3103,30,245.95,0.04792857163312014,30.41,0.9561752988047809,0.8645418326693227,-0.7468355565054515,22.052559266716383,5.154534637664005,22.583584062383753,6.998715915638987,17.94497300824883
2018-12-27,0.0779,0.31855,29,248.17,0.008985731957844578,29.96,0.9561752988047809,0.8565737051792829,1.7059601516845928,33.36765667045328,4.244375970048299,22.613413744018725,5.9673682840821,17.891172144766408
